object,size,image_name,method,patch_size,kernel_dim,precision,recall,f1_score,computation_time
Nails_32,45,Image_10,otm,48,3,0.345,0.122,0.18,24.009
Nails_32,45,Image_2,otm,48,3,0.786,0.324,0.458,30.755
Nails_32,45,Image_3,otm,48,3,1.0,0.429,0.6,26.852
Nails_32,45,Image_4,otm,48,3,0.581,0.25,0.35,37.526
Nails_32,45,Image_5,otm,48,3,0.682,0.208,0.319,20.093
Nails_32,45,Image_6,otm,48,3,0.472,0.23,0.309,21.822
Nails_32,45,Image_7,otm,48,3,0.571,0.235,0.333,27.838
Nails_32,45,Image_8,otm,48,3,0.414,0.176,0.247,24.064
Nails_32,45,Image_9,otm,48,3,0.781,0.338,0.472,17.116
Nails_32,68,Image_0_30,otm,48,3,0.912,0.608,0.729,21.23
Nails_32,68,Image_1,otm,48,3,0.667,0.308,0.421,13.74
Nails_32,68,Image_10,otm,48,3,0.455,0.192,0.27,18.594
Nails_32,68,Image_2,otm,48,3,0.789,0.294,0.429,15.868
Nails_32,68,Image_3,otm,48,3,1.0,0.588,0.741,31.823
Nails_32,68,Image_4,otm,48,3,0.525,0.412,0.462,27.976
Nails_32,68,Image_5,otm,48,3,0.625,0.417,0.5,18.339
Nails_32,68,Image_6,otm,48,3,0.759,0.478,0.587,26.82
Nails_32,68,Image_7,otm,48,3,0.385,0.217,0.278,24.042
Nails_32,68,Image_8,otm,48,3,0.759,0.478,0.587,23.244
Nails_32,68,Image_9,otm,48,3,0.52,0.265,0.351,19.665
Nuts,28,Image_0_50,otm,48,3,0.883,0.976,0.927,47.357
Nuts,28,Image_1,otm,48,3,0.833,0.909,0.87,34.858
Nuts,28,Image_10,otm,48,3,0.903,0.988,0.944,47.813
Nuts,28,Image_2,otm,48,3,0.896,0.966,0.93,33.854
Nuts,28,Image_3,otm,48,3,0.957,0.989,0.973,50.068
Nuts,28,Image_4,otm,48,3,0.888,0.978,0.93,37.009
Nuts,28,Image_5,otm,48,3,0.9,0.964,0.931,41.784
Nuts,28,Image_6,otm,48,3,0.871,0.953,0.91,54.858
Nuts,28,Image_7,otm,48,3,0.841,0.851,0.846,36.188
Nuts,28,Image_8,otm,48,3,0.881,0.957,0.918,42.667
Nuts,28,Image_9,otm,48,3,0.882,1.0,0.938,36.125
Nuts,384,Image_0_50,otm,48,3,1.0,0.833,0.909,3.259
Nuts,384,Image_1,otm,48,3,0.9,0.643,0.75,2.815
Nuts,384,Image_10,otm,48,3,1.0,0.5,0.667,1.768
Nuts,384,Image_2,otm,48,3,1.0,0.5,0.667,1.718
Nuts,384,Image_3,otm,48,3,1.0,0.667,0.8,4.056
Nuts,384,Image_4,otm,48,3,1.0,0.636,0.778,2.867
Nuts,384,Image_5,otm,48,3,1.0,0.538,0.7,2.797
Nuts,384,Image_6,otm,48,3,1.0,0.5,0.667,2.198
Nuts,384,Image_7,otm,48,3,1.0,0.286,0.444,1.873
Nuts,384,Image_8,otm,48,3,1.0,0.625,0.769,2.585
Nuts,384,Image_9,otm,48,3,1.0,0.143,0.25,1.372
Nuts,45,Image_0_50,otm,48,3,0.978,0.957,0.967,12.606
Nuts,45,Image_1,otm,48,3,1.0,0.902,0.949,9.74
Nuts,45,Image_10,otm,48,3,1.0,0.895,0.944,11.49
Nuts,45,Image_2,otm,48,3,0.951,0.951,0.951,10.277
Nuts,45,Image_3,otm,48,3,1.0,0.917,0.957,6.794
Nuts,45,Image_4,otm,48,3,0.935,0.879,0.906,7.992
Nuts,45,Image_5,otm,48,3,1.0,0.882,0.938,7.808
Nuts,45,Image_6,otm,48,3,1.0,0.972,0.986,8.472
Nuts,45,Image_7,otm,48,3,1.0,0.75,0.857,5.074
Nuts,45,Image_8,otm,48,3,0.967,0.967,0.967,13.861
Nuts,45,Image_9,otm,48,3,0.919,0.895,0.907,11.632
Nuts,68,Image_0_50,otm,48,3,1.0,0.868,0.93,11.421
Nuts,68,Image_1,otm,48,3,0.963,0.897,0.929,11.675
Nuts,68,Image_10,otm,48,3,1.0,0.867,0.929,11.048
Nuts,68,Image_2,otm,48,3,1.0,0.9,0.947,7.208
Nuts,68,Image_3,otm,48,3,1.0,0.808,0.894,8.045
Nuts,68,Image_4,otm,48,3,0.952,0.769,0.851,5.029
Nuts,68,Image_5,otm,48,3,1.0,0.806,0.893,9.242
Nuts,68,Image_6,otm,48,3,1.0,0.759,0.863,4.826
Nuts,68,Image_7,otm,48,3,1.0,0.812,0.897,3.148
Nuts,68,Image_8,otm,48,3,1.0,0.84,0.913,9.223
Nuts,68,Image_9,otm,48,3,1.0,0.864,0.927,7.327
Pins2,28,Image_0,otm,48,3,0.927,0.982,0.953,132.953
Pins2,28,Image_1,otm,48,3,0.911,0.962,0.936,120.282
Pins2,28,Image_10,otm,48,3,0.873,0.988,0.927,127.236
Pins2,28,Image_2,otm,48,3,0.933,0.987,0.959,126.915
Pins2,28,Image_3,otm,48,3,0.907,0.981,0.943,122.97
Pins2,28,Image_4,otm,48,3,0.915,0.993,0.953,111.481
Pins2,28,Image_5,otm,48,3,0.889,1.0,0.941,153.365
Pins2,28,Image_6,otm,48,3,0.863,0.994,0.924,158.581
Pins2,28,Image_7,otm,48,3,0.905,1.0,0.95,155.816
Pins2,28,Image_8,otm,48,3,0.898,0.981,0.938,119.87
Pins2,28,Image_9,otm,48,3,0.898,0.994,0.943,113.5
Pins2,384,Image_0,otm,48,3,1.0,0.688,0.815,3.887
Pins2,384,Image_1,otm,48,3,1.0,0.444,0.615,2.069
Pins2,384,Image_10,otm,48,3,1.0,0.636,0.778,2.868
Pins2,384,Image_2,otm,48,3,1.0,0.5,0.667,2.821
Pins2,384,Image_3,otm,48,3,1.0,0.778,0.875,2.375
Pins2,45,Image_0,otm,48,3,0.877,0.847,0.862,32.755
Pins2,45,Image_1,otm,48,3,1.0,0.915,0.956,26.408
Pins2,45,Image_10,otm,48,3,0.98,0.926,0.952,20.213
Pins2,45,Image_2,otm,48,3,1.0,0.861,0.925,42.808
Pins2,45,Image_3,otm,48,3,0.986,0.959,0.972,30.784
Pins2,45,Image_4,otm,48,3,1.0,0.913,0.955,19.97
Pins2,45,Image_5,otm,48,3,0.907,0.944,0.925,44.094
Pins2,45,Image_6,otm,48,3,0.942,1.0,0.97,40.835
Pins2,45,Image_7,otm,48,3,1.0,0.952,0.976,19.681
Pins2,45,Image_8,otm,48,3,0.984,1.0,0.992,38.581
Pins2,45,Image_9,otm,48,3,0.879,0.879,0.879,25.971
Pins2,68,Image_0,otm,48,3,1.0,0.844,0.915,13.283
Pins2,68,Image_1,otm,48,3,1.0,0.812,0.897,10.028
Pins2,68,Image_10,otm,48,3,0.97,0.914,0.941,11.457
Pins2,68,Image_2,otm,48,3,1.0,0.897,0.945,8.509
Pins2,68,Image_3,otm,48,3,1.0,0.733,0.846,9.236
Pins2,68,Image_4,otm,48,3,1.0,0.864,0.927,5.932
Pins2,68,Image_5,otm,48,3,1.0,0.842,0.914,9.403
Pins2,68,Image_6,otm,48,3,1.0,0.812,0.897,9.942
Pins2,68,Image_7,otm,48,3,1.0,0.8,0.889,8.008
Pins2,68,Image_8,otm,48,3,1.0,0.897,0.945,5.283
Pins2,68,Image_9,otm,48,3,1.0,0.862,0.926,5.216
Small_nails_23,28,Image_0,otm,48,3,0.552,0.49,0.519,24.775
Small_nails_23,28,Image_1,otm,48,3,0.888,0.832,0.859,69.455
Small_nails_23,28,Image_10,otm,48,3,0.667,0.556,0.606,44.699
Small_nails_23,28,Image_2,otm,48,3,0.913,0.81,0.858,48.976
Small_nails_23,28,Image_3,otm,48,3,0.506,0.484,0.494,66.495
Small_nails_23,28,Image_4,otm,48,3,0.803,0.546,0.65,32.548
Small_nails_23,28,Image_5,otm,48,3,0.775,0.653,0.709,44.133
Small_nails_23,28,Image_6,otm,48,3,0.738,0.641,0.686,48.615
Small_nails_23,28,Image_7,otm,48,3,0.705,0.604,0.651,50.866
Small_nails_23,28,Image_8,otm,48,3,0.852,0.591,0.698,45.445
Small_nails_23,28,Image_9,otm,48,3,0.739,0.764,0.751,91.878
Small_nails_23,384,Image_0,otm,48,3,1.0,0.318,0.483,3.003
Small_nails_23,384,Image_1,otm,48,3,0.667,0.235,0.348,2.279
Small_nails_23,384,Image_10,otm,48,3,1.0,0.5,0.667,1.809
Small_nails_23,384,Image_2,otm,48,3,0.75,0.176,0.286,2.285
Small_nails_23,384,Image_3,otm,48,3,0.875,0.5,0.636,2.63
Small_nails_23,384,Image_4,otm,48,3,1.0,0.35,0.519,2.938
Small_nails_23,384,Image_5,otm,48,3,1.0,0.714,0.833,7.657
Small_nails_23,384,Image_6,otm,48,3,0.714,0.357,0.476,2.84
Small_nails_23,384,Image_7,otm,48,3,1.0,0.5,0.667,2.064
Small_nails_23,384,Image_8,otm,48,3,1.0,0.2,0.333,1.682
Small_nails_23,384,Image_9,otm,48,3,0.333,0.143,0.2,1.593
Small_nails_23,45,Image_0,otm,48,3,0.938,0.395,0.556,6.28
Small_nails_23,45,Image_1,otm,48,3,0.962,0.735,0.833,13.77
Small_nails_23,45,Image_10,otm,48,3,0.857,0.968,0.909,7.985
Small_nails_23,45,Image_2,otm,48,3,0.875,0.677,0.764,9.086
Small_nails_23,45,Image_3,otm,48,3,0.87,0.944,0.905,42.39
Small_nails_23,45,Image_4,otm,48,3,0.966,0.824,0.889,15.395
Small_nails_23,45,Image_5,otm,48,3,0.833,0.806,0.82,18.408
Small_nails_23,45,Image_6,otm,48,3,0.775,0.886,0.827,23.483
Small_nails_23,45,Image_7,otm,48,3,0.929,0.812,0.867,14.357
Small_nails_23,45,Image_8,otm,48,3,0.926,0.893,0.909,8.108
Small_nails_23,45,Image_9,otm,48,3,0.926,0.893,0.909,12.884
Small_nails_23,68,Image_0,otm,48,3,0.87,0.455,0.597,9.42
Small_nails_23,68,Image_1,otm,48,3,0.893,0.625,0.735,18.147
Small_nails_23,68,Image_10,otm,48,3,0.757,0.8,0.778,20.462
Small_nails_23,68,Image_2,otm,48,3,0.926,0.581,0.714,15.346
Small_nails_23,68,Image_3,otm,48,3,0.654,0.515,0.576,17.109
Small_nails_23,68,Image_4,otm,48,3,0.906,0.725,0.806,10.658
Small_nails_23,68,Image_5,otm,48,3,0.909,0.732,0.811,15.452
Small_nails_23,68,Image_6,otm,48,3,0.8,0.606,0.69,14.54
Small_nails_23,68,Image_7,otm,48,3,0.962,0.806,0.877,7.95
Small_nails_23,68,Image_8,otm,48,3,0.955,0.724,0.824,8.377
Small_nails_23,68,Image_9,otm,48,3,0.893,0.781,0.833,16.319
Small_nails_32,28,Image_0,otm,48,3,0.596,0.541,0.567,19.388
Small_nails_32,28,Image_1,otm,48,3,0.888,0.832,0.859,69.434
Small_nails_32,28,Image_10,otm,48,3,0.761,0.567,0.65,25.738
Small_nails_32,28,Image_2,otm,48,3,0.938,0.784,0.854,38.892
Small_nails_32,28,Image_3,otm,48,3,0.859,0.604,0.71,25.47
Small_nails_32,28,Image_4,otm,48,3,0.787,0.608,0.686,34.026
Small_nails_32,28,Image_5,otm,48,3,0.918,0.705,0.798,36.405
Small_nails_32,28,Image_6,otm,48,3,0.879,0.63,0.734,33.395
Small_nails_32,28,Image_7,otm,48,3,0.879,0.637,0.739,26.616
Small_nails_32,28,Image_8,otm,48,3,0.833,0.625,0.714,31.827
Small_nails_32,28,Image_9,otm,48,3,0.896,0.674,0.769,36.688
Small_nails_32,384,Image_0,otm,48,3,0.8,0.182,0.296,2.461
Small_nails_32,384,Image_1,otm,48,3,1.0,0.353,0.522,2.9
Small_nails_32,384,Image_10,otm,48,3,0.667,0.2,0.308,1.611
Small_nails_32,384,Image_2,otm,48,3,1.0,0.176,0.3,2.214
Small_nails_32,384,Image_3,otm,48,3,1.0,0.214,0.353,1.999
Small_nails_32,384,Image_4,otm,48,3,1.0,0.35,0.519,3.332
Small_nails_32,384,Image_5,otm,48,3,0.833,0.238,0.37,2.959
Small_nails_32,384,Image_6,otm,48,3,1.0,0.214,0.353,1.634
Small_nails_32,384,Image_7,otm,48,3,0.5,0.1,0.167,1.853
Small_nails_32,45,Image_0,otm,48,3,1.0,0.342,0.51,5.186
Small_nails_32,45,Image_1,otm,48,3,1.0,0.588,0.741,7.096
Small_nails_32,45,Image_10,otm,48,3,0.95,0.613,0.745,7.892
Small_nails_32,45,Image_2,otm,48,3,1.0,0.548,0.708,6.292
Small_nails_32,45,Image_3,otm,48,3,0.971,0.93,0.95,32.995
Small_nails_32,45,Image_4,otm,48,3,0.955,0.618,0.75,9.792
Small_nails_32,45,Image_5,otm,48,3,0.88,0.71,0.786,11.474
Small_nails_32,45,Image_6,otm,48,3,0.935,0.829,0.879,19.015
Small_nails_32,45,Image_7,otm,48,3,1.0,0.594,0.745,7.614
Small_nails_32,45,Image_8,otm,48,3,0.895,0.607,0.723,5.756
Small_nails_32,45,Image_9,otm,48,3,1.0,0.536,0.698,5.192
Small_nails_32,68,Image_0,otm,48,3,0.9,0.409,0.563,11.157
Small_nails_32,68,Image_1,otm,48,3,0.947,0.45,0.61,5.462
Small_nails_32,68,Image_10,otm,48,3,1.0,0.686,0.814,8.472
Small_nails_32,68,Image_2,otm,48,3,1.0,0.651,0.789,14.205
Small_nails_32,68,Image_3,otm,48,3,1.0,0.515,0.68,6.024
Small_nails_32,68,Image_4,otm,48,3,0.947,0.45,0.61,9.153
Small_nails_32,68,Image_5,otm,48,3,1.0,0.537,0.698,8.722
Small_nails_32,68,Image_6,otm,48,3,1.0,0.515,0.68,7.833
Small_nails_32,68,Image_7,otm,48,3,1.0,0.613,0.76,8.206
Small_nails_32,68,Image_8,otm,48,3,1.0,0.517,0.682,5.922
Small_nails_32,68,Image_9,otm,48,3,1.0,0.594,0.745,4.384
Nails_32,384,Image_0_30,otm,48,3,0.292,1.0,0.452,37.963
Nails_32,384,Image_1,otm,48,3,0.165,1.0,0.284,76.92
Nails_32,384,Image_10,otm,48,3,0.316,0.96,0.475,62.153
Nails_32,384,Image_2,otm,48,3,0.389,1.0,0.56,38.051
Nails_32,384,Image_3,otm,48,3,0.226,1.0,0.368,66.459
Nails_32,384,Image_4,otm,48,3,0.278,1.0,0.436,57.495
Nails_32,384,Image_5,otm,48,3,0.217,1.0,0.357,99.304
Nails_32,384,Image_6,otm,48,3,0.241,0.826,0.373,41.843
Nails_32,384,Image_7,otm,48,3,0.187,0.952,0.312,106.416
Nails_32,384,Image_8,otm,48,3,0.429,0.955,0.592,32.727
Nails_32,384,Image_9,otm,48,3,0.25,0.957,0.396,94.292
Nails_23,28,Image_0_30,otm,48,3,0.357,0.368,0.362,231.771
Nails_23,28,Image_1,otm,48,3,0.434,0.521,0.474,144.558
Nails_23,28,Image_10,otm,48,3,0.615,0.552,0.582,157.763
Nails_23,28,Image_2,otm,48,3,0.562,0.503,0.531,238.595
Nails_23,28,Image_3,otm,48,3,0.837,0.451,0.586,75.619
Nails_23,28,Image_4,otm,48,3,0.565,0.425,0.485,118.867
Nails_23,28,Image_5,otm,48,3,0.577,0.175,0.269,34.465
Nails_23,28,Image_6,otm,48,3,0.717,0.363,0.482,82.423
Nails_23,28,Image_7,otm,48,3,0.688,0.439,0.536,98.201
Nails_23,28,Image_8,otm,48,3,0.848,0.631,0.724,127.893
Nails_23,28,Image_9,otm,48,3,0.705,0.406,0.515,102.743
Nails_23,384,Image_0_30,otm,48,3,0.447,1.0,0.618,22.095
Nails_23,384,Image_1,otm,48,3,0.333,1.0,0.5,27.947
Nails_23,384,Image_10,otm,48,3,0.575,0.92,0.708,19.806
Nails_23,384,Image_2,otm,48,3,0.625,0.952,0.755,10.055
Nails_23,384,Image_3,otm,48,3,0.389,1.0,0.56,38.201
Nails_23,384,Image_4,otm,48,3,0.543,0.864,0.667,15.703
Nails_23,384,Image_5,otm,48,3,0.4,0.957,0.564,26.666
Nails_23,384,Image_6,otm,48,3,0.4,0.609,0.483,12.841
Nails_23,384,Image_7,otm,48,3,0.34,0.857,0.486,45.798
Nails_23,384,Image_8,otm,48,3,0.458,1.0,0.629,24.377
Nails_23,384,Image_9,otm,48,3,0.5,0.957,0.657,16.712
Nails_23,45,Image_0_30,otm,48,3,0.533,0.235,0.327,19.349
Nails_23,45,Image_1,otm,48,3,0.654,0.274,0.386,11.38
Nails_23,45,Image_10,otm,48,3,0.548,0.488,0.516,41.883
Nails_23,45,Image_2,otm,48,3,0.96,0.353,0.516,13.956
Nails_23,45,Image_3,otm,48,3,0.723,0.486,0.581,26.202
Nails_23,45,Image_4,otm,48,3,0.739,0.236,0.358,12.667
Nails_23,45,Image_5,otm,48,3,0.692,0.125,0.212,6.837
Nails_23,45,Image_6,otm,48,3,0.909,0.27,0.417,11.157
Nails_23,45,Image_7,otm,48,3,0.9,0.397,0.551,22.81
Nails_23,45,Image_8,otm,48,3,0.774,0.353,0.485,24.676
Nails_23,45,Image_9,otm,48,3,0.923,0.324,0.48,16.547
Nails_23,68,Image_0_30,otm,48,3,0.581,0.353,0.439,24.306
Nails_23,68,Image_1,otm,48,3,0.879,0.558,0.682,10.54
Nails_23,68,Image_10,otm,48,3,0.6,0.635,0.617,44.903
Nails_23,68,Image_2,otm,48,3,0.958,0.451,0.613,13.634
Nails_23,68,Image_3,otm,48,3,0.577,0.588,0.583,32.903
Nails_23,68,Image_4,otm,48,3,0.933,0.549,0.691,24.852
Nails_23,68,Image_5,otm,48,3,0.5,0.167,0.25,7.833
Nails_23,68,Image_6,otm,48,3,0.727,0.348,0.471,10.747
Nails_23,68,Image_7,otm,48,3,0.667,0.435,0.526,28.267
Nails_23,68,Image_8,otm,48,3,0.446,0.891,0.594,87.735
Nails_23,68,Image_9,otm,48,3,0.679,0.388,0.494,16.284
Nails_32,28,Image_0_30,otm,48,3,0.616,0.469,0.533,165.179
Nails_32,28,Image_1,otm,48,3,0.457,0.545,0.497,113.698
Nails_32,28,Image_10,otm,48,3,0.559,0.109,0.183,13.74
Nails_32,28,Image_2,otm,48,3,0.686,0.531,0.599,212.431
Nails_32,28,Image_3,otm,48,3,0.967,0.324,0.486,37.793
Nails_32,28,Image_4,otm,48,3,0.704,0.328,0.447,46.168
Nails_32,28,Image_5,otm,48,3,0.807,0.269,0.404,34.464
Nails_32,28,Image_6,otm,48,3,0.733,0.363,0.485,62.152
Nails_32,28,Image_7,otm,48,3,0.671,0.333,0.445,62.961
Nails_32,28,Image_8,otm,48,3,0.689,0.369,0.481,76.495
Nails_32,28,Image_9,otm,48,3,0.561,0.388,0.459,85.042
Nails_32,384,Image_0_30,otm,48,3,0.486,0.81,0.607,11.553
Nails_32,384,Image_1,otm,48,3,0.275,1.0,0.431,20.817
Nails_32,384,Image_10,otm,48,3,0.525,0.84,0.646,14.499
Nails_32,384,Image_2,otm,48,3,0.543,0.905,0.679,11.971
Nails_32,384,Image_3,otm,48,3,0.447,1.0,0.618,22.924
Nails_32,384,Image_4,otm,48,3,0.426,0.909,0.58,20.272
Nails_32,384,Image_5,otm,48,3,0.477,0.913,0.627,19.244
Nails_32,384,Image_6,otm,48,3,0.311,0.826,0.452,34.698
Nails_32,384,Image_7,otm,48,3,0.413,0.905,0.567,18.764
Nails_32,384,Image_8,otm,48,3,0.475,0.864,0.613,11.455
Nails_32,384,Image_9,otm,48,3,0.393,0.957,0.557,27.75
Nails_32,45,Image_0_30,otm,48,3,0.679,0.279,0.396,17.237
Nails_32,45,Image_1,otm,48,3,0.737,0.452,0.56,10.197
Nails_32,45,Image_10,otm,48,3,0.429,0.11,0.175,11.887
Nails_32,45,Image_2,otm,48,3,0.733,0.324,0.449,14.361
Nails_32,45,Image_3,otm,48,3,1.0,0.314,0.478,11.135
Nails_32,45,Image_4,otm,48,3,0.857,0.167,0.279,4.063
Nails_32,45,Image_5,otm,48,3,0.714,0.139,0.233,6.875
Nails_32,45,Image_6,otm,48,3,0.659,0.365,0.47,15.065
Nails_32,45,Image_7,otm,48,3,0.538,0.206,0.298,13.181
Nails_32,45,Image_8,otm,48,3,0.5,0.265,0.346,7.65
Nails_32,45,Image_9,otm,48,3,0.73,0.365,0.486,14.683
Nails_32,68,Image_0_30,otm,48,3,0.875,0.275,0.418,7.243
Nails_32,68,Image_1,otm,48,3,0.85,0.327,0.472,9.135
Nails_32,68,Image_10,otm,48,3,0.533,0.154,0.239,7.998
Nails_32,68,Image_2,otm,48,3,0.812,0.255,0.388,7.927
Nails_32,68,Image_3,otm,48,3,1.0,0.471,0.64,13.103
Nails_32,68,Image_4,otm,48,3,0.762,0.314,0.444,9.334
Nails_32,68,Image_5,otm,48,3,0.733,0.229,0.349,8.013
Nails_32,68,Image_6,otm,48,3,0.852,0.5,0.63,12.693
Nails_32,68,Image_7,otm,48,3,0.444,0.174,0.25,7.775
Nails_32,68,Image_8,otm,48,3,0.8,0.435,0.563,12.258
Nails_32,68,Image_9,otm,48,3,0.867,0.265,0.406,6.25
Nuts,28,Image_0_50,otm,48,3,0.884,0.988,0.933,25.067
Nuts,28,Image_1,otm,48,3,0.915,0.977,0.945,28.407
Nuts,28,Image_10,otm,48,3,0.857,0.918,0.886,23.762
Nuts,28,Image_2,otm,48,3,0.907,0.989,0.946,18.261
Nuts,28,Image_3,otm,48,3,0.891,0.911,0.901,24.238
Nuts,28,Image_4,otm,48,3,0.883,0.933,0.907,15.71
Nuts,28,Image_5,otm,48,3,0.837,0.857,0.847,20.595
Nuts,28,Image_6,otm,48,3,0.933,0.988,0.96,25.643
Nuts,28,Image_7,otm,48,3,0.954,0.954,0.954,23.243
Nuts,28,Image_8,otm,48,3,0.899,0.957,0.927,24.086
Nuts,28,Image_9,otm,48,3,0.907,0.978,0.941,20.979
Nuts,384,Image_0_50,otm,48,3,1.0,0.5,0.667,2.013
Nuts,384,Image_1,otm,48,3,1.0,0.429,0.6,1.533
Nuts,384,Image_10,otm,48,3,1.0,0.4,0.571,1.585
Nuts,384,Image_2,otm,48,3,1.0,0.25,0.4,1.315
Nuts,384,Image_3,otm,48,3,1.0,0.533,0.696,1.903
Nuts,384,Image_4,otm,48,3,1.0,0.364,0.533,1.604
Nuts,384,Image_5,otm,48,3,1.0,0.385,0.556,1.538
Nuts,384,Image_6,otm,48,3,1.0,0.333,0.5,1.458
Nuts,384,Image_7,otm,48,3,1.0,0.143,0.25,1.185
Nuts,384,Image_8,otm,48,3,1.0,0.5,0.667,2.44
Nuts,45,Image_0_50,otm,48,3,0.977,0.913,0.944,9.655
Nuts,45,Image_1,otm,48,3,1.0,0.902,0.949,6.059
Nuts,45,Image_10,otm,48,3,1.0,0.947,0.973,6.286
Nuts,45,Image_2,otm,48,3,0.952,0.976,0.964,8.728
Nuts,45,Image_3,otm,48,3,1.0,0.889,0.941,3.685
Nuts,45,Image_4,otm,48,3,0.912,0.939,0.925,5.238
Nuts,45,Image_5,otm,48,3,0.968,0.882,0.923,5.665
Nuts,45,Image_6,otm,48,3,1.0,0.972,0.986,3.581
Nuts,45,Image_7,otm,48,3,1.0,0.857,0.923,2.414
Nuts,45,Image_8,otm,48,3,1.0,0.867,0.929,5.402
Nuts,45,Image_9,otm,48,3,1.0,0.921,0.959,4.603
Nuts,68,Image_0_50,otm,48,3,0.971,0.868,0.917,4.084
Nuts,68,Image_1,otm,48,3,1.0,0.759,0.863,4.993
Nuts,68,Image_10,otm,48,3,1.0,0.733,0.846,5.452
Nuts,68,Image_2,otm,48,3,1.0,0.833,0.909,4.711
Nuts,68,Image_3,otm,48,3,1.0,0.654,0.791,3.936
Nuts,68,Image_4,otm,48,3,1.0,0.769,0.87,2.968
Nuts,68,Image_5,otm,48,3,1.0,0.774,0.873,4.634
Nuts,68,Image_6,otm,48,3,1.0,0.69,0.816,3.873
