object,size,image_name,method,patch_size,kernel_dim,precision,recall,f1_score,computation_time
Nails_32,45,Image_9,otm,32,3,0.679,0.486,0.567,29.753
Nails_32,68,Image_0_30,otm,32,3,0.762,0.314,0.444,12.655
Nails_32,68,Image_1,otm,32,3,0.778,0.673,0.722,16.788
Nails_32,68,Image_10,otm,32,3,0.577,0.288,0.385,16.422
Nails_32,68,Image_2,otm,32,3,0.833,0.294,0.435,9.731
Nails_32,68,Image_3,otm,32,3,1.0,0.431,0.603,13.833
Nails_32,68,Image_4,otm,32,3,0.6,0.294,0.395,14.71
Nails_32,68,Image_5,otm,32,3,0.789,0.312,0.448,10.9
Nails_32,68,Image_6,otm,32,3,0.808,0.457,0.583,13.471
Nails_32,68,Image_7,otm,32,3,0.37,0.217,0.274,16.534
Nails_32,68,Image_8,otm,32,3,0.731,0.413,0.528,10.32
Nails_32,68,Image_9,otm,32,3,0.733,0.449,0.557,23.27
Nuts,28,Image_0_50,otm,32,3,0.962,0.894,0.927,15.678
Nuts,28,Image_1,otm,32,3,0.988,0.92,0.953,10.928
Nuts,28,Image_10,otm,32,3,0.987,0.906,0.945,12.514
Nuts,28,Image_2,otm,32,3,0.988,0.921,0.953,17.701
Nuts,28,Image_3,otm,32,3,0.951,0.867,0.907,15.752
Nuts,28,Image_4,otm,32,3,0.988,0.944,0.966,17.444
Nuts,28,Image_5,otm,32,3,1.0,0.893,0.943,12.274
Nuts,28,Image_6,otm,32,3,0.961,0.871,0.914,14.145
Nuts,28,Image_7,otm,32,3,0.974,0.862,0.915,14.895
Nuts,28,Image_8,otm,32,3,0.964,0.86,0.909,18.046
Nuts,28,Image_9,otm,32,3,0.929,0.878,0.903,18.038
Nuts,384,Image_0_50,otm,32,3,1.0,0.917,0.957,2.521
Nuts,384,Image_1,otm,32,3,1.0,0.929,0.963,3.003
Nuts,384,Image_10,otm,32,3,0.875,0.7,0.778,2.468
Nuts,384,Image_2,otm,32,3,0.833,0.625,0.714,1.579
Nuts,384,Image_3,otm,32,3,1.0,0.867,0.929,4.665
Nuts,384,Image_4,otm,32,3,1.0,0.818,0.9,2.972
Nuts,384,Image_5,otm,32,3,1.0,0.615,0.762,2.88
Nuts,384,Image_6,otm,32,3,1.0,0.667,0.8,2.219
Nuts,384,Image_7,otm,32,3,0.75,0.429,0.545,1.771
Nuts,384,Image_8,otm,32,3,1.0,0.75,0.857,2.374
Nuts,384,Image_9,otm,32,3,0.667,0.286,0.4,2.013
Nuts,45,Image_0_50,otm,32,3,1.0,0.804,0.892,9.349
Nuts,45,Image_1,otm,32,3,1.0,0.756,0.861,6.707
Nuts,45,Image_10,otm,32,3,1.0,0.763,0.866,6.736
Nuts,45,Image_2,otm,32,3,1.0,0.805,0.892,5.578
Nuts,45,Image_3,otm,32,3,1.0,0.778,0.875,6.828
Nuts,45,Image_4,otm,32,3,1.0,0.818,0.9,6.415
Nuts,45,Image_5,otm,32,3,1.0,0.794,0.885,6.842
Nuts,45,Image_6,otm,32,3,1.0,0.778,0.875,6.648
Nuts,45,Image_7,otm,32,3,1.0,0.679,0.809,3.924
Nuts,45,Image_8,otm,32,3,1.0,0.767,0.868,5.6
Nuts,45,Image_9,otm,32,3,1.0,0.711,0.831,7.532
Nuts,68,Image_0_50,otm,32,3,1.0,0.763,0.866,11.108
Nuts,68,Image_1,otm,32,3,1.0,0.828,0.906,4.794
Nuts,68,Image_10,otm,32,3,1.0,0.8,0.889,4.584
Nuts,68,Image_2,otm,32,3,1.0,0.767,0.868,5.387
Nuts,68,Image_3,otm,32,3,1.0,0.769,0.87,6.021
Nuts,68,Image_4,otm,32,3,1.0,0.731,0.844,5.501
Nuts,68,Image_5,otm,32,3,1.0,0.774,0.873,6.275
Nuts,68,Image_6,otm,32,3,1.0,0.724,0.84,5.283
Nuts,68,Image_7,otm,32,3,1.0,0.812,0.897,3.664
Nuts,68,Image_8,otm,32,3,1.0,0.8,0.889,4.764
Nuts,68,Image_9,otm,32,3,1.0,0.864,0.927,4.815
Pins2,28,Image_0,otm,32,3,1.0,0.952,0.975,63.362
Pins2,28,Image_1,otm,32,3,0.986,0.899,0.941,40.124
Pins2,28,Image_10,otm,32,3,0.986,0.868,0.924,58.854
Pins2,28,Image_2,otm,32,3,0.986,0.923,0.953,37.227
Pins2,28,Image_3,otm,32,3,0.941,0.906,0.923,60.241
Pins2,28,Image_4,otm,32,3,0.932,0.895,0.913,36.989
Pins2,28,Image_5,otm,32,3,0.986,0.906,0.945,58.689
Pins2,28,Image_6,otm,32,3,0.993,0.918,0.954,42.349
Pins2,28,Image_7,otm,32,3,1.0,0.895,0.945,56.711
Pins2,28,Image_8,otm,32,3,1.0,0.913,0.955,39.038
Pins2,28,Image_9,otm,32,3,0.972,0.881,0.924,36.444
Pins2,384,Image_0,otm,32,3,1.0,0.688,0.815,3.018
Pins2,384,Image_1,otm,32,3,0.857,0.667,0.75,2.807
Pins2,384,Image_10,otm,32,3,0.889,0.727,0.8,3.267
Pins2,384,Image_2,otm,32,3,1.0,0.667,0.8,2.205
Pins2,384,Image_3,otm,32,3,1.0,0.778,0.875,2.744
Pins2,384,Image_4,otm,32,3,0.333,0.5,0.4,2.054
Pins2,384,Image_5,otm,32,3,0.833,0.714,0.769,1.872
Pins2,384,Image_6,otm,32,3,0.889,0.8,0.842,3.476
Pins2,384,Image_7,otm,32,3,1.0,0.875,0.933,1.913
Pins2,45,Image_0,otm,32,3,1.0,0.763,0.865,8.842
Pins2,45,Image_1,otm,32,3,1.0,0.789,0.882,12.64
