object,size,image_name,method,patch_size,kernel_dim,precision,recall,f1_score,computation_time
Nuts,68,Image_5,otm,32,3,1.0,0.935,0.967,4.415
Nuts,68,Image_6,otm,32,3,1.0,0.828,0.906,3.734
Nuts,68,Image_7,otm,32,3,0.941,1.0,0.97,3.388
Nuts,68,Image_8,otm,32,3,0.923,0.96,0.941,6.593
Nuts,68,Image_9,otm,32,3,0.917,1.0,0.957,3.773
Pins2,28,Image_0,otm,32,3,0.779,0.994,0.874,78.763
Pins2,28,Image_1,otm,32,3,0.831,0.987,0.902,91.777
Pins2,28,Image_10,otm,32,3,0.751,0.994,0.856,105.045
Pins2,28,Image_2,otm,32,3,0.774,0.994,0.87,87.204
Pins2,28,Image_3,otm,32,3,0.825,0.981,0.897,87.866
Pins2,28,Image_4,otm,32,3,0.791,0.993,0.88,89.176
Pins2,28,Image_5,otm,32,3,0.784,1.0,0.879,94.723
Pins2,28,Image_6,otm,32,3,0.794,1.0,0.885,87.09
Pins2,28,Image_7,otm,32,3,0.777,0.988,0.87,90.613
Pins2,28,Image_8,otm,32,3,0.783,0.988,0.874,85.247
Pins2,28,Image_9,otm,32,3,0.782,0.994,0.875,82.278
Pins2,384,Image_0,otm,32,3,1.0,0.438,0.609,2.449
Pins2,384,Image_1,otm,32,3,1.0,0.333,0.5,1.38
Pins2,384,Image_10,otm,32,3,1.0,0.455,0.625,1.962
Pins2,384,Image_2,otm,32,3,1.0,0.583,0.737,1.968
Pins2,384,Image_3,otm,32,3,1.0,0.556,0.714,1.465
Pins2,45,Image_0,otm,32,3,1.0,0.915,0.956,8.517
Pins2,45,Image_1,otm,32,3,0.93,0.93,0.93,18.14
Pins2,45,Image_10,otm,32,3,0.926,0.926,0.926,13.568
Pins2,45,Image_2,otm,32,3,0.907,0.944,0.925,16.37
Pins2,45,Image_3,otm,32,3,1.0,0.904,0.95,16.059
Pins2,45,Image_4,otm,32,3,0.838,0.826,0.832,17.545
Pins2,45,Image_5,otm,32,3,1.0,0.806,0.892,15.237
Pins2,45,Image_6,otm,32,3,0.929,1.0,0.963,19.516
Pins2,45,Image_7,otm,32,3,1.0,0.857,0.923,10.23
Pins2,45,Image_8,otm,32,3,0.968,1.0,0.984,10.48
Pins2,45,Image_9,otm,32,3,0.862,0.862,0.862,11.46
Pins2,68,Image_0,otm,32,3,0.906,0.906,0.906,6.209
Pins2,68,Image_1,otm,32,3,1.0,0.812,0.897,3.176
Pins2,68,Image_10,otm,32,3,1.0,0.771,0.871,6.261
Pins2,68,Image_2,otm,32,3,0.963,0.897,0.929,6.244
Pins2,68,Image_3,otm,32,3,1.0,0.8,0.889,5.318
Pins2,68,Image_4,otm,32,3,0.952,0.909,0.93,3.813
Pins2,68,Image_5,otm,32,3,0.972,0.921,0.946,3.708
Pins2,68,Image_6,otm,32,3,1.0,0.75,0.857,3.375
Pins2,68,Image_7,otm,32,3,0.9,0.9,0.9,8.193
Pins2,68,Image_8,otm,32,3,1.0,0.966,0.982,6.202
Pins2,68,Image_9,otm,32,3,0.933,0.966,0.949,9.039
Small_nails_23,28,Image_0,otm,32,3,0.625,0.408,0.494,12.002
Small_nails_23,28,Image_1,otm,32,3,1.0,0.674,0.805,19.596
Small_nails_23,28,Image_10,otm,32,3,0.746,0.489,0.591,24.674
Small_nails_23,28,Image_2,otm,32,3,0.962,0.647,0.773,28.248
Small_nails_23,28,Image_3,otm,32,3,0.695,0.451,0.547,20.332
