object,size,image_name,method,patch_size,kernel_dim,precision,recall,f1_score,computation_time
Pins2,45,Image_4,otm,64,3,0.97,0.928,0.948,12.789
Pins2,45,Image_5,otm,64,3,0.956,0.903,0.929,14.277
Pins2,45,Image_6,otm,64,3,1.0,0.908,0.952,15.328
Pins2,45,Image_7,otm,64,3,0.983,0.921,0.951,14.901
Pins2,45,Image_8,otm,64,3,1.0,0.933,0.966,12.556
Pins2,45,Image_9,otm,64,3,0.964,0.931,0.947,7.426
Pins2,68,Image_0,otm,64,3,1.0,0.938,0.968,10.229
Pins2,68,Image_1,otm,64,3,1.0,0.812,0.897,3.748
Pins2,68,Image_10,otm,64,3,0.971,0.943,0.957,6.399
Pins2,68,Image_2,otm,64,3,1.0,0.862,0.926,4.802
Pins2,68,Image_3,otm,64,3,1.0,0.9,0.947,4.213
Pins2,68,Image_4,otm,64,3,1.0,0.909,0.952,2.694
Pins2,68,Image_5,otm,64,3,1.0,0.789,0.882,8.306
Pins2,68,Image_6,otm,64,3,1.0,0.844,0.915,5.495
Pins2,68,Image_7,otm,64,3,1.0,0.833,0.909,5.579
Pins2,68,Image_8,otm,64,3,1.0,0.828,0.906,3.235
Pins2,68,Image_9,otm,64,3,1.0,0.966,0.982,4.586
Small_nails_23,28,Image_0,otm,64,3,0.557,0.449,0.497,13.471
Small_nails_23,28,Image_1,otm,64,3,0.976,0.863,0.916,29.324
Small_nails_23,28,Image_10,otm,64,3,0.743,0.578,0.65,20.391
Small_nails_23,28,Image_2,otm,64,3,0.978,0.759,0.854,26.825
Small_nails_23,28,Image_3,otm,64,3,0.643,0.495,0.559,23.808
Small_nails_23,28,Image_4,otm,64,3,0.857,0.619,0.719,15.492
Small_nails_23,28,Image_5,otm,64,3,0.889,0.674,0.766,18.468
Small_nails_23,28,Image_6,otm,64,3,0.8,0.652,0.719,19.508
Small_nails_23,28,Image_7,otm,64,3,0.869,0.582,0.697,21.679
Small_nails_23,28,Image_8,otm,64,3,0.811,0.682,0.741,21.369
Small_nails_23,28,Image_9,otm,64,3,0.865,0.719,0.785,22.428
Small_nails_23,384,Image_0,otm,64,3,1.0,0.545,0.706,3.303
Small_nails_23,384,Image_1,otm,64,3,1.0,0.765,0.867,3.752
Small_nails_23,384,Image_10,otm,64,3,1.0,0.7,0.824,2.053
Small_nails_23,384,Image_2,otm,64,3,0.857,0.706,0.774,2.435
Small_nails_23,384,Image_3,otm,64,3,0.889,0.571,0.696,2.352
Small_nails_23,384,Image_4,otm,64,3,1.0,0.7,0.824,4.429
Small_nails_23,384,Image_5,otm,64,3,1.0,0.667,0.8,2.824
Small_nails_23,384,Image_6,otm,64,3,0.9,0.643,0.75,2.171
Small_nails_23,384,Image_7,otm,64,3,1.0,0.6,0.75,1.858
Small_nails_23,384,Image_8,otm,64,3,1.0,0.4,0.571,1.305
Small_nails_23,384,Image_9,otm,64,3,0.25,0.143,0.182,1.409
Small_nails_23,45,Image_0,otm,64,3,1.0,0.711,0.831,7.365
Small_nails_23,45,Image_1,otm,64,3,0.969,0.912,0.939,5.813
Small_nails_23,45,Image_10,otm,64,3,0.853,0.935,0.892,5.012
Small_nails_23,45,Image_2,otm,64,3,0.87,0.645,0.741,4.979
Small_nails_23,45,Image_3,otm,64,3,0.853,0.817,0.835,20.164
Small_nails_23,45,Image_4,otm,64,3,0.966,0.824,0.889,6.286
Small_nails_23,45,Image_5,otm,64,3,0.929,0.839,0.881,11.301
Small_nails_23,45,Image_6,otm,64,3,0.921,1.0,0.959,9.551
Small_nails_23,45,Image_7,otm,64,3,0.923,0.75,0.828,7.911
