object,size,image_name,method,patch_size,kernel_dim,precision,recall,f1_score,computation_time
Nails_32,68,Image_9,otm,64,3,0.58,0.816,0.678,36.756
Nuts,28,Image_0_50,otm,64,3,0.897,0.918,0.907,25.568
Nuts,28,Image_1,otm,64,3,0.929,0.898,0.913,23.805
Nuts,28,Image_10,otm,64,3,0.964,0.941,0.952,23.386
Nuts,28,Image_2,otm,64,3,0.955,0.944,0.949,25.851
Nuts,28,Image_3,otm,64,3,0.953,0.911,0.932,22.543
Nuts,28,Image_4,otm,64,3,0.9,0.91,0.905,19.019
Nuts,28,Image_5,otm,64,3,0.875,0.833,0.854,14.893
Nuts,28,Image_6,otm,64,3,0.964,0.941,0.952,16.472
Nuts,28,Image_7,otm,64,3,0.901,0.839,0.869,21.277
Nuts,28,Image_8,otm,64,3,0.933,0.903,0.918,22.567
Nuts,28,Image_9,otm,64,3,0.944,0.933,0.939,24.11
Nuts,384,Image_0_50,otm,64,3,1.0,0.583,0.737,2.928
Nuts,384,Image_1,otm,64,3,1.0,0.571,0.727,2.124
Nuts,384,Image_10,otm,64,3,1.0,0.5,0.667,1.574
Nuts,384,Image_2,otm,64,3,1.0,0.375,0.545,1.496
Nuts,384,Image_3,otm,64,3,1.0,0.533,0.696,2.972
Nuts,384,Image_4,otm,64,3,1.0,0.455,0.625,1.723
Nuts,384,Image_5,otm,64,3,1.0,0.538,0.7,2.539
Nuts,384,Image_6,otm,64,3,1.0,0.25,0.4,1.541
Nuts,45,Image_0_50,otm,64,3,1.0,0.87,0.93,8.214
Nuts,45,Image_1,otm,64,3,1.0,0.78,0.877,6.877
Nuts,45,Image_10,otm,64,3,1.0,0.789,0.882,7.08
Nuts,45,Image_2,otm,64,3,1.0,0.805,0.892,7.125
Nuts,45,Image_3,otm,64,3,1.0,0.861,0.925,5.969
Nuts,45,Image_4,otm,64,3,1.0,0.909,0.952,5.353
Nuts,45,Image_5,otm,64,3,1.0,0.912,0.954,7.723
Nuts,45,Image_6,otm,64,3,1.0,0.833,0.909,6.72
Nuts,45,Image_7,otm,64,3,1.0,0.643,0.783,2.76
Nuts,45,Image_8,otm,64,3,1.0,0.9,0.947,5.188
Nuts,45,Image_9,otm,64,3,1.0,0.789,0.882,10.162
Nuts,68,Image_0_50,otm,64,3,1.0,0.816,0.899,10.875
Nuts,68,Image_1,otm,64,3,1.0,0.828,0.906,6.657
Nuts,68,Image_10,otm,64,3,1.0,0.667,0.8,6.813
Nuts,68,Image_2,otm,64,3,1.0,0.767,0.868,7.74
Nuts,68,Image_3,otm,64,3,1.0,0.654,0.791,5.456
Nuts,68,Image_4,otm,64,3,1.0,0.692,0.818,3.048
Nuts,68,Image_5,otm,64,3,1.0,0.871,0.931,7.907
Nuts,68,Image_6,otm,64,3,1.0,0.724,0.84,5.512
Nuts,68,Image_7,otm,64,3,1.0,0.688,0.815,2.359
Nuts,68,Image_8,otm,64,3,1.0,0.76,0.864,3.455
Nuts,68,Image_9,otm,64,3,0.929,0.591,0.722,4.274
Pins2,28,Image_0,otm,64,3,0.916,0.982,0.948,57.048
Pins2,28,Image_1,otm,64,3,0.93,1.0,0.964,47.807
Pins2,28,Image_10,otm,64,3,0.914,0.958,0.936,70.871
Pins2,28,Image_2,otm,64,3,0.923,1.0,0.96,47.087
Pins2,28,Image_3,otm,64,3,0.871,0.937,0.903,50.618
