object,size,image_name,method,patch_size,kernel_dim,precision,recall,f1_score,computation_time
Nails_32,45,Image_9,otm,32,3,0.59,0.311,0.407,18.275
Nails_32,68,Image_0_30,otm,32,3,0.455,0.098,0.161,5.756
Nails_32,68,Image_1,otm,32,3,0.677,0.404,0.506,19.215
Nails_32,68,Image_10,otm,32,3,0.688,0.212,0.324,8.81
Nails_32,68,Image_2,otm,32,3,0.917,0.216,0.349,6.236
Nails_32,68,Image_3,otm,32,3,1.0,0.275,0.431,8.016
Nails_32,68,Image_4,otm,32,3,0.75,0.176,0.286,5.05
Nails_32,68,Image_5,otm,32,3,0.769,0.208,0.328,6.63
Nails_32,68,Image_6,otm,32,3,0.8,0.261,0.393,5.552
Nails_32,68,Image_7,otm,32,3,0.278,0.109,0.156,8.885
Nails_32,68,Image_8,otm,32,3,0.714,0.217,0.333,6.036
Nails_32,68,Image_9,otm,32,3,0.786,0.224,0.349,6.378
Nuts,28,Image_0_50,otm,32,3,0.901,0.965,0.932,22.973
Nuts,28,Image_1,otm,32,3,0.87,0.909,0.889,23.167
Nuts,28,Image_10,otm,32,3,0.9,0.953,0.926,22.237
Nuts,28,Image_2,otm,32,3,0.863,0.921,0.891,25.962
Nuts,28,Image_3,otm,32,3,0.853,0.9,0.876,25.25
Nuts,28,Image_4,otm,32,3,0.867,0.955,0.909,20.495
Nuts,28,Image_5,otm,32,3,0.884,0.905,0.894,15.517
Nuts,28,Image_6,otm,32,3,0.911,0.965,0.937,20.892
Nuts,28,Image_7,otm,32,3,0.813,0.851,0.831,16.828
Nuts,28,Image_8,otm,32,3,0.796,0.839,0.817,20.906
Nuts,28,Image_9,otm,32,3,0.918,1.0,0.957,19.284
Nuts,384,Image_0_50,otm,32,3,1.0,1.0,1.0,2.32
Nuts,384,Image_1,otm,32,3,1.0,0.929,0.963,2.645
Nuts,384,Image_10,otm,32,3,1.0,0.8,0.889,1.917
Nuts,384,Image_2,otm,32,3,1.0,0.75,0.857,1.663
Nuts,384,Image_3,otm,32,3,1.0,0.933,0.966,3.376
Nuts,384,Image_4,otm,32,3,1.0,0.909,0.952,1.998
Nuts,384,Image_5,otm,32,3,1.0,0.846,0.917,2.001
Nuts,384,Image_6,otm,32,3,1.0,0.75,0.857,1.9
Nuts,384,Image_7,otm,32,3,1.0,0.429,0.6,1.402
Nuts,384,Image_8,otm,32,3,0.923,0.75,0.828,2.735
Nuts,384,Image_9,otm,32,3,1.0,0.286,0.444,1.389
Nuts,45,Image_0_50,otm,32,3,1.0,0.935,0.966,10.499
Nuts,45,Image_1,otm,32,3,1.0,0.878,0.935,6.529
Nuts,45,Image_10,otm,32,3,1.0,0.895,0.944,5.836
Nuts,45,Image_2,otm,32,3,0.974,0.902,0.937,6.78
Nuts,45,Image_3,otm,32,3,1.0,0.917,0.957,3.402
Nuts,45,Image_4,otm,32,3,1.0,0.939,0.969,7.198
Nuts,45,Image_5,otm,32,3,1.0,0.912,0.954,7.408
Nuts,45,Image_6,otm,32,3,1.0,0.917,0.957,4.367
Nuts,45,Image_7,otm,32,3,1.0,0.786,0.88,2.405
Nuts,45,Image_8,otm,32,3,1.0,0.933,0.966,5.346
Nuts,45,Image_9,otm,32,3,0.967,0.763,0.853,9.507
Nuts,68,Image_0_50,otm,32,3,1.0,0.895,0.944,8.21
Nuts,68,Image_1,otm,32,3,0.929,0.897,0.912,5.441
