object,size,image_name,method,patch_size,kernel_dim,precision,recall,f1_score,computation_time
Nails_23,384,Image_9,otm,48,3,0.092,1.0,0.169,223.708
Nails_23,384,Image_9,gmms,48,3,0.092,1.0,0.169,637.942
Nails_23,384,Image_9,hdbscan,48,3,0.5,0.087,0.148,470.328
Nails_23,45,Image_0_30,otm,48,3,0.26,1.0,0.413,97.686
Nails_23,45,Image_1,otm,48,3,0.239,1.0,0.385,328.761
Nails_23,45,Image_10,otm,48,3,0.276,1.0,0.433,312.761
Nails_23,45,Image_2,otm,48,3,0.275,1.0,0.432,336.003
Nails_23,45,Image_3,otm,48,3,0.269,1.0,0.424,256.251
Nails_23,45,Image_4,otm,48,3,0.273,1.0,0.429,288.671
Nails_23,45,Image_5,otm,48,3,0.262,1.0,0.415,225.921
Nails_23,45,Image_6,otm,48,3,0.279,1.0,0.437,278.04
Nails_23,45,Image_7,otm,48,3,0.253,1.0,0.404,259.424
Nails_23,45,Image_8,otm,48,3,0.257,1.0,0.408,316.726
Nails_23,45,Image_9,otm,48,3,0.256,1.0,0.408,285.904
Nails_23,68,Image_0_30,otm,48,3,0.234,1.0,0.379,172.296
Nails_23,68,Image_0_30,gmms,48,3,0.234,1.0,0.379,475.662
Nails_23,68,Image_0_30,hdbscan,48,3,0.5,0.039,0.073,370.082
Nails_23,68,Image_1,otm,48,3,0.228,1.0,0.371,171.306
Nails_23,68,Image_1,gmms,48,3,0.228,1.0,0.371,560.652
Nails_23,68,Image_1,hdbscan,48,3,0.0,0.038,0.0,443.41
Nails_23,68,Image_10,otm,48,3,0.208,1.0,0.344,311.483
Nails_23,68,Image_10,gmms,48,3,0.208,1.0,0.344,620.912
Nails_23,68,Image_10,hdbscan,48,3,0.5,0.038,0.071,518.619
Nails_23,68,Image_2,otm,48,3,0.216,1.0,0.355,216.68
Nails_23,68,Image_2,gmms,48,3,0.216,1.0,0.355,685.345
Nails_23,68,Image_2,hdbscan,48,3,0.0,0.039,0.0,536.751
Nails_23,68,Image_3,otm,48,3,0.195,1.0,0.327,208.451
Nails_23,68,Image_3,gmms,48,3,0.195,0.98,0.326,636.91
Nails_23,68,Image_3,hdbscan,48,3,0.0,0.039,0.0,490.553
Nails_23,68,Image_4,otm,48,3,0.192,1.0,0.322,285.293
Nails_23,68,Image_4,gmms,48,3,0.192,1.0,0.322,641.225
Nails_23,68,Image_4,hdbscan,48,3,0.5,0.039,0.073,498.343
Nails_23,68,Image_5,otm,48,3,0.187,1.0,0.315,298.955
Nails_23,68,Image_5,gmms,48,3,0.187,1.0,0.315,690.641
Nails_23,68,Image_5,hdbscan,48,3,0.5,0.042,0.077,494.586
Nails_23,68,Image_6,otm,48,3,0.197,1.0,0.33,247.067
Nails_23,68,Image_6,gmms,48,3,0.197,1.0,0.33,590.326
Nails_23,68,Image_6,hdbscan,48,3,0.5,0.043,0.08,507.4
Nails_23,68,Image_7,otm,48,3,0.168,1.0,0.287,305.745
Nails_23,68,Image_7,gmms,48,3,0.168,1.0,0.287,673.014
Nails_23,68,Image_7,hdbscan,48,3,0.0,0.043,0.0,509.77
Nails_23,68,Image_8,otm,48,3,0.17,1.0,0.291,339.153
Nails_23,68,Image_8,gmms,48,3,0.17,1.0,0.291,669.189
Nails_23,68,Image_8,hdbscan,48,3,0.5,0.043,0.08,488.145
Nails_23,68,Image_9,otm,48,3,0.179,1.0,0.303,384.577
Nails_23,68,Image_9,gmms,48,3,0.179,1.0,0.303,704.815
Nails_23,68,Image_9,hdbscan,48,3,0.0,0.041,0.0,482.674
Nails_32,28,Image_0_30,otm,48,3,0.3,0.983,0.46,313.925
Nails_32,28,Image_0_30,gmms,48,3,0.237,0.979,0.381,732.58
Nails_32,28,Image_0_30,hdbscan,48,3,0.5,0.007,0.014,532.048
Nails_32,28,Image_1,otm,48,3,0.322,1.0,0.487,202.602
Nails_32,28,Image_1,gmms,48,3,0.285,1.0,0.444,689.636
