object,size,image_name,method,patch_size,kernel_dim,precision,recall,f1_score,computation_time
Nails_32,45,Image_9,otm,64,3,0.623,0.581,0.601,29.26
Nails_32,68,Image_0_30,otm,64,3,0.95,0.745,0.835,16.047
Nails_32,68,Image_1,otm,64,3,0.825,0.635,0.717,12.567
Nails_32,68,Image_10,otm,64,3,0.46,0.442,0.451,25.906
Nails_32,68,Image_2,otm,64,3,0.837,0.706,0.766,21.488
Nails_32,68,Image_3,otm,64,3,0.738,0.941,0.828,26.408
Nails_32,68,Image_4,otm,64,3,0.5,0.451,0.474,23.403
Nails_32,68,Image_5,otm,64,3,0.614,0.562,0.587,20.762
Nails_32,68,Image_6,otm,64,3,0.51,0.565,0.536,22.148
Nails_32,68,Image_7,otm,64,3,0.309,0.37,0.337,31.459
Nails_32,68,Image_8,otm,64,3,0.661,0.804,0.725,27.549
Nails_32,68,Image_9,otm,64,3,0.489,0.469,0.479,23.137
Nuts,28,Image_0_50,otm,64,3,0.846,0.906,0.875,17.265
Nuts,28,Image_1,otm,64,3,0.86,0.909,0.884,20.336
Nuts,28,Image_10,otm,64,3,0.805,0.824,0.814,17.19
Nuts,28,Image_2,otm,64,3,0.935,0.978,0.956,20.422
Nuts,28,Image_3,otm,64,3,0.859,0.878,0.868,18.018
Nuts,28,Image_4,otm,64,3,0.901,0.921,0.911,13.755
Nuts,28,Image_5,otm,64,3,0.892,0.881,0.886,10.503
Nuts,28,Image_6,otm,64,3,0.899,0.941,0.92,18.19
Nuts,28,Image_7,otm,64,3,0.869,0.839,0.854,13.968
Nuts,28,Image_8,otm,64,3,0.947,0.968,0.957,21.789
Nuts,28,Image_9,otm,64,3,0.895,0.944,0.919,11.344
Nuts,384,Image_0_50,otm,64,3,1.0,0.917,0.957,2.495
Nuts,384,Image_1,otm,64,3,1.0,0.929,0.963,2.078
Nuts,384,Image_10,otm,64,3,1.0,0.8,0.889,1.733
Nuts,384,Image_2,otm,64,3,1.0,0.75,0.857,1.724
Nuts,384,Image_3,otm,64,3,1.0,0.867,0.929,2.86
Nuts,384,Image_4,otm,64,3,1.0,0.818,0.9,1.527
Nuts,384,Image_5,otm,64,3,1.0,0.846,0.917,2.136
Nuts,384,Image_6,otm,64,3,1.0,0.667,0.8,2.278
Nuts,384,Image_7,otm,64,3,1.0,0.286,0.444,1.267
Nuts,384,Image_8,otm,64,3,1.0,0.75,0.857,1.995
Nuts,384,Image_9,otm,64,3,0.5,0.143,0.222,1.295
