object,size,image_name,method,patch_size,kernel_dim,precision,recall,f1_score,computation_time
Pins2,68,Image_5,otm,32,3,1.0,0.711,0.831,9.281
Pins2,68,Image_6,otm,32,3,1.0,0.75,0.857,7.766
Pins2,68,Image_7,otm,32,3,1.0,0.767,0.868,8.31
Pins2,68,Image_8,otm,32,3,1.0,0.759,0.863,6.865
Pins2,68,Image_9,otm,32,3,1.0,0.793,0.885,7.3
Small_nails_23,28,Image_0,otm,32,3,0.622,0.469,0.535,12.839
Small_nails_23,28,Image_1,otm,32,3,0.965,0.874,0.917,38.974
Small_nails_23,28,Image_10,otm,32,3,0.727,0.622,0.671,25.952
Small_nails_23,28,Image_2,otm,32,3,0.957,0.767,0.852,33.82
Small_nails_23,28,Image_3,otm,32,3,0.573,0.516,0.543,30.506
Small_nails_23,28,Image_4,otm,32,3,0.93,0.68,0.786,23.845
Small_nails_23,28,Image_5,otm,32,3,0.84,0.716,0.773,28.938
Small_nails_23,28,Image_6,otm,32,3,0.842,0.696,0.762,27.86
Small_nails_23,28,Image_7,otm,32,3,0.884,0.67,0.763,24.759
Small_nails_23,28,Image_8,otm,32,3,0.763,0.659,0.707,26.262
Small_nails_23,28,Image_9,otm,32,3,0.893,0.753,0.817,33.427
Small_nails_23,384,Image_0,otm,32,3,1.0,0.364,0.533,2.917
Small_nails_23,384,Image_1,otm,32,3,1.0,0.412,0.583,2.326
Small_nails_23,384,Image_10,otm,32,3,1.0,0.4,0.571,1.844
Small_nails_23,384,Image_2,otm,32,3,0.833,0.294,0.435,1.729
Small_nails_23,384,Image_3,otm,32,3,0.571,0.286,0.381,2.815
Small_nails_23,384,Image_4,otm,32,3,1.0,0.45,0.621,2.727
Small_nails_23,384,Image_5,otm,32,3,1.0,0.524,0.688,4.42
Small_nails_23,384,Image_6,otm,32,3,0.714,0.357,0.476,2.559
Small_nails_23,384,Image_7,otm,32,3,1.0,0.4,0.571,2.049
Small_nails_23,384,Image_8,otm,32,3,1.0,0.4,0.571,1.32
Small_nails_23,384,Image_9,otm,32,3,0.333,0.143,0.2,1.373
Small_nails_23,45,Image_0,otm,32,3,0.957,0.579,0.721,6.828
Small_nails_23,45,Image_1,otm,32,3,1.0,0.853,0.921,9.014
Small_nails_23,45,Image_10,otm,32,3,1.0,0.839,0.912,8.073
Small_nails_23,45,Image_2,otm,32,3,1.0,0.71,0.83,4.006
Small_nails_23,45,Image_3,otm,32,3,0.913,0.887,0.9,17.353
Small_nails_23,45,Image_4,otm,32,3,0.963,0.765,0.852,6.999
Small_nails_23,45,Image_5,otm,32,3,0.893,0.806,0.847,9.734
Small_nails_23,45,Image_6,otm,32,3,0.906,0.829,0.866,7.738
Small_nails_23,45,Image_7,otm,32,3,1.0,0.781,0.877,9.694
Small_nails_23,45,Image_8,otm,32,3,0.96,0.857,0.906,8.124
Small_nails_23,45,Image_9,otm,32,3,0.952,0.714,0.816,3.688
Small_nails_23,68,Image_0,otm,32,3,0.867,0.591,0.703,15.516
Small_nails_23,68,Image_1,otm,32,3,0.931,0.675,0.783,13.271
Small_nails_23,68,Image_10,otm,32,3,1.0,0.771,0.871,11.713
Small_nails_23,68,Image_2,otm,32,3,1.0,0.744,0.853,7.251
Small_nails_23,68,Image_3,otm,32,3,0.8,0.606,0.69,7.379
Small_nails_23,68,Image_4,otm,32,3,0.966,0.7,0.812,13.219
Small_nails_23,68,Image_5,otm,32,3,0.966,0.683,0.8,16.417
Small_nails_23,68,Image_6,otm,32,3,0.87,0.606,0.714,9.882
Small_nails_23,68,Image_7,otm,32,3,1.0,0.645,0.784,7.721
Small_nails_23,68,Image_8,otm,32,3,0.905,0.655,0.76,7.673
Small_nails_23,68,Image_9,otm,32,3,0.923,0.75,0.828,6.336
Small_nails_32,28,Image_0,otm,32,3,0.639,0.469,0.541,13.871
Small_nails_32,28,Image_1,otm,32,3,0.965,0.874,0.917,37.466
Small_nails_32,28,Image_10,otm,32,3,0.75,0.567,0.646,19.47
Small_nails_32,28,Image_2,otm,32,3,1.0,0.759,0.863,27.281
Small_nails_32,28,Image_3,otm,32,3,0.833,0.659,0.736,22.607
Small_nails_32,28,Image_4,otm,32,3,0.917,0.68,0.781,20.59
Small_nails_32,28,Image_5,otm,32,3,0.93,0.695,0.795,22.692
Small_nails_32,28,Image_6,otm,32,3,0.894,0.641,0.747,22.966
Small_nails_32,28,Image_7,otm,32,3,0.906,0.637,0.748,19.158
Small_nails_32,28,Image_8,otm,32,3,0.857,0.682,0.759,24.667
Small_nails_32,28,Image_9,otm,32,3,0.886,0.697,0.78,29.199
Small_nails_32,384,Image_0,otm,32,3,1.0,0.364,0.533,2.61
Small_nails_32,384,Image_1,otm,32,3,0.857,0.353,0.5,2.381
Small_nails_32,384,Image_10,otm,32,3,1.0,0.4,0.571,2.248
Small_nails_32,384,Image_2,otm,32,3,0.833,0.294,0.435,1.928
Small_nails_32,384,Image_3,otm,32,3,1.0,0.5,0.667,1.886
Small_nails_32,384,Image_4,otm,32,3,1.0,0.45,0.621,3.629
Small_nails_32,384,Image_5,otm,32,3,0.818,0.429,0.562,4.28
Small_nails_32,384,Image_6,otm,32,3,1.0,0.429,0.6,2.248
Small_nails_32,384,Image_7,otm,32,3,0.75,0.3,0.429,1.752
Small_nails_32,384,Image_8,otm,32,3,0.0,0.0,0.0,1.316
Small_nails_32,384,Image_9,otm,32,3,0.667,0.286,0.4,1.391
Small_nails_32,45,Image_0,otm,32,3,1.0,0.5,0.667,5.582
Small_nails_32,45,Image_1,otm,32,3,1.0,0.765,0.867,8.049
Small_nails_32,45,Image_10,otm,32,3,1.0,0.806,0.893,8.036
Small_nails_32,45,Image_2,otm,32,3,1.0,0.677,0.808,7.107
Small_nails_32,45,Image_3,otm,32,3,0.969,0.887,0.926,21.872
Small_nails_32,45,Image_4,otm,32,3,0.963,0.765,0.852,8.756
Small_nails_32,45,Image_5,otm,32,3,0.852,0.742,0.793,5.823
Small_nails_32,45,Image_6,otm,32,3,1.0,0.8,0.889,8.365
Small_nails_32,45,Image_7,otm,32,3,1.0,0.781,0.877,7.654
Small_nails_32,45,Image_8,otm,32,3,0.92,0.821,0.868,7.616
Small_nails_32,45,Image_9,otm,32,3,1.0,0.679,0.809,4.607
Small_nails_32,68,Image_0,otm,32,3,1.0,0.545,0.706,12.677
Small_nails_32,68,Image_1,otm,32,3,0.96,0.6,0.738,6.45
Small_nails_32,68,Image_10,otm,32,3,1.0,0.714,0.833,7.574
Small_nails_32,68,Image_2,otm,32,3,1.0,0.628,0.771,11.944
Small_nails_32,68,Image_3,otm,32,3,1.0,0.667,0.8,6.364
Small_nails_32,68,Image_4,otm,32,3,1.0,0.675,0.806,12.444
Small_nails_32,68,Image_5,otm,32,3,1.0,0.707,0.829,15.695
Small_nails_32,68,Image_6,otm,32,3,1.0,0.636,0.778,6.423
Small_nails_32,68,Image_7,otm,32,3,1.0,0.645,0.784,7.396
Small_nails_32,68,Image_8,otm,32,3,1.0,0.621,0.766,4.269
Small_nails_32,68,Image_9,otm,32,3,1.0,0.75,0.857,9.91
