object,size,image_name,method,patch_size,kernel_dim,precision,recall,f1_score,computation_time
Nails_32,45,Image_9,otm,32,3,0.362,0.73,0.484,65.768
Nails_32,68,Image_0_30,otm,32,3,0.353,0.824,0.494,57.372
Nails_32,68,Image_1,otm,32,3,0.46,0.558,0.504,29.405
Nails_32,68,Image_10,otm,32,3,0.263,0.577,0.361,43.004
Nails_32,68,Image_2,otm,32,3,0.304,0.333,0.318,21.171
Nails_32,68,Image_3,otm,32,3,0.322,0.941,0.48,60.34
Nails_32,68,Image_4,otm,32,3,0.22,0.706,0.335,63.444
Nails_32,68,Image_5,otm,32,3,0.311,0.979,0.472,62.037
Nails_32,68,Image_6,otm,32,3,0.235,0.848,0.368,75.057
Nails_32,68,Image_7,otm,32,3,0.193,0.609,0.293,49.566
Nails_32,68,Image_8,otm,32,3,0.314,0.826,0.455,45.153
Nails_32,68,Image_9,otm,32,3,0.276,0.714,0.398,55.494
Nuts,28,Image_0_50,otm,32,3,0.859,1.0,0.924,32.229
Nuts,28,Image_1,otm,32,3,0.697,0.943,0.802,57.143
Nuts,28,Image_10,otm,32,3,0.842,1.0,0.914,36.661
Nuts,28,Image_2,otm,32,3,0.83,0.989,0.903,32.988
Nuts,28,Image_3,otm,32,3,0.867,0.944,0.904,34.28
Nuts,28,Image_4,otm,32,3,0.827,0.966,0.891,46.017
Nuts,28,Image_5,otm,32,3,0.864,0.905,0.884,36.692
Nuts,28,Image_6,otm,32,3,0.828,0.965,0.891,39.856
Nuts,28,Image_7,otm,32,3,0.813,1.0,0.897,42.983
Nuts,28,Image_8,otm,32,3,0.868,0.989,0.925,45.801
Nuts,28,Image_9,otm,32,3,0.87,0.967,0.916,26.662
Nuts,384,Image_0_50,otm,32,3,0.833,0.833,0.833,4.225
Nuts,384,Image_1,otm,32,3,0.812,0.929,0.867,4.719
Nuts,384,Image_10,otm,32,3,1.0,1.0,1.0,3.832
Nuts,384,Image_2,otm,32,3,1.0,0.625,0.769,1.912
Nuts,384,Image_3,otm,32,3,0.867,0.867,0.867,3.544
Nuts,384,Image_4,otm,32,3,1.0,0.909,0.952,2.356
Nuts,384,Image_5,otm,32,3,1.0,0.769,0.87,2.26
Nuts,384,Image_6,otm,32,3,1.0,0.667,0.8,3.207
Nuts,384,Image_7,otm,32,3,1.0,0.571,0.727,1.867
Nuts,384,Image_8,otm,32,3,0.882,0.938,0.909,5.189
Nuts,384,Image_9,otm,32,3,1.0,0.143,0.25,1.604
Nuts,45,Image_0_50,otm,32,3,0.868,1.0,0.929,23.472
Nuts,45,Image_1,otm,32,3,0.872,1.0,0.932,19.32
Nuts,45,Image_10,otm,32,3,0.872,0.895,0.883,9.484
Nuts,45,Image_2,otm,32,3,0.932,1.0,0.965,12.285
Nuts,45,Image_3,otm,32,3,0.865,0.889,0.877,8.428
Nuts,45,Image_4,otm,32,3,0.969,0.939,0.954,6.641
Nuts,45,Image_5,otm,32,3,0.938,0.882,0.909,5.932
Nuts,45,Image_6,otm,32,3,0.897,0.972,0.933,12.019
Nuts,45,Image_7,otm,32,3,0.889,0.857,0.873,8.093
Nuts,45,Image_8,otm,32,3,0.879,0.967,0.921,4.53
Nuts,45,Image_9,otm,32,3,0.825,0.868,0.846,12.036
Nuts,68,Image_0_50,otm,32,3,0.844,1.0,0.916,18.599
Nuts,68,Image_1,otm,32,3,0.757,0.966,0.848,8.719
Nuts,68,Image_10,otm,32,3,0.871,0.9,0.885,13.283
Nuts,68,Image_2,otm,32,3,0.967,0.967,0.967,9.012
Nuts,68,Image_3,otm,32,3,0.867,1.0,0.929,9.827
Nuts,68,Image_4,otm,32,3,1.0,0.923,0.96,4.415
Nuts,68,Image_5,otm,32,3,0.931,0.871,0.9,5.847
Nuts,68,Image_6,otm,32,3,1.0,0.793,0.885,3.908
Nuts,68,Image_7,otm,32,3,0.842,1.0,0.914,5.757
Nuts,68,Image_8,otm,32,3,0.686,0.96,0.8,11.686
Nuts,68,Image_9,otm,32,3,0.815,1.0,0.898,10.735
Pins2,28,Image_0,otm,32,3,0.981,0.91,0.944,106.248
Pins2,28,Image_1,otm,32,3,0.986,0.881,0.93,62.642
Pins2,28,Image_10,otm,32,3,1.0,0.844,0.916,102.215
Pins2,28,Image_2,otm,32,3,0.978,0.871,0.922,122.582
Pins2,28,Image_3,otm,32,3,0.986,0.899,0.941,62.424
Pins2,28,Image_4,otm,32,3,0.964,0.888,0.925,80.939
Pins2,28,Image_5,otm,32,3,1.0,0.869,0.93,62.798
Pins2,28,Image_6,otm,32,3,1.0,0.842,0.914,82.716
Pins2,28,Image_7,otm,32,3,1.0,0.852,0.92,57.366
Pins2,28,Image_8,otm,32,3,1.0,0.826,0.905,62.048
Pins2,28,Image_9,otm,32,3,1.0,0.849,0.918,80.722
Pins2,384,Image_0,otm,32,3,0.923,0.75,0.828,2.627
Pins2,384,Image_1,otm,32,3,1.0,0.667,0.8,1.762
Pins2,384,Image_10,otm,32,3,1.0,0.636,0.778,2.565
Pins2,384,Image_2,otm,32,3,1.0,0.75,0.857,2.608
Pins2,384,Image_3,otm,32,3,1.0,0.444,0.615,2.061
Pins2,45,Image_0,otm,32,3,1.0,0.814,0.897,13.427
Pins2,45,Image_1,otm,32,3,1.0,0.746,0.855,32.108
Pins2,45,Image_10,otm,32,3,1.0,0.796,0.887,14.399
Pins2,45,Image_2,otm,32,3,1.0,0.694,0.82,29.678
Pins2,45,Image_3,otm,32,3,1.0,0.904,0.95,16.129
Pins2,45,Image_4,otm,32,3,1.0,0.768,0.869,31.644
Pins2,45,Image_5,otm,32,3,1.0,0.903,0.949,11.749
Pins2,45,Image_6,otm,32,3,1.0,0.615,0.762,17.448
Pins2,45,Image_7,otm,32,3,1.0,0.841,0.914,19.652
Pins2,45,Image_8,otm,32,3,1.0,0.783,0.879,13.014
Pins2,45,Image_9,otm,32,3,1.0,0.776,0.874,15.423
Pins2,68,Image_0,otm,32,3,1.0,0.75,0.857,7.546
Pins2,68,Image_1,otm,32,3,1.0,0.844,0.915,9.129
Pins2,68,Image_10,otm,32,3,1.0,0.943,0.971,4.646
Pins2,68,Image_2,otm,32,3,1.0,0.828,0.906,3.417
Pins2,68,Image_3,otm,32,3,1.0,0.733,0.846,4.992
Pins2,68,Image_4,otm,32,3,1.0,0.773,0.872,5.001
Pins2,68,Image_5,otm,32,3,1.0,0.447,0.618,4.097
Pins2,68,Image_6,otm,32,3,1.0,0.688,0.815,7.173
Pins2,68,Image_7,otm,32,3,1.0,0.533,0.696,5.336
Pins2,68,Image_8,otm,32,3,1.0,0.759,0.863,6.193
Pins2,68,Image_9,otm,32,3,1.0,0.552,0.711,6.338
Small_nails_23,28,Image_0,otm,32,3,0.542,0.398,0.459,18.947
Small_nails_23,28,Image_1,otm,32,3,0.971,0.716,0.824,38.048
Small_nails_23,28,Image_10,otm,32,3,0.575,0.556,0.565,66.887
Small_nails_23,28,Image_2,otm,32,3,0.948,0.629,0.756,20.217
Small_nails_23,28,Image_3,otm,32,3,0.5,0.538,0.519,65.23
Small_nails_23,28,Image_4,otm,32,3,0.789,0.619,0.694,40.019
Small_nails_23,28,Image_5,otm,32,3,0.709,0.589,0.644,45.032
Small_nails_23,28,Image_6,otm,32,3,0.769,0.652,0.706,37.396
Small_nails_23,28,Image_7,otm,32,3,0.667,0.593,0.628,45.89
Small_nails_23,28,Image_8,otm,32,3,0.74,0.648,0.691,41.186
Small_nails_23,28,Image_9,otm,32,3,0.686,0.663,0.674,58.894
Small_nails_23,384,Image_0,otm,32,3,1.0,0.409,0.581,3.636
Small_nails_23,384,Image_1,otm,32,3,1.0,0.412,0.583,3.528
Small_nails_23,384,Image_10,otm,32,3,0.5,0.1,0.167,2.199
Small_nails_23,384,Image_2,otm,32,3,0.6,0.176,0.273,3.19
Small_nails_23,384,Image_3,otm,32,3,0.4,0.143,0.211,2.671
Small_nails_23,384,Image_4,otm,32,3,1.0,0.4,0.571,3.052
Small_nails_23,384,Image_5,otm,32,3,0.857,0.286,0.429,2.964
Small_nails_23,384,Image_6,otm,32,3,1.0,0.143,0.25,1.749
Small_nails_23,384,Image_7,otm,32,3,1.0,0.1,0.182,1.835
Small_nails_23,45,Image_0,otm,32,3,1.0,0.342,0.51,3.705
Small_nails_23,45,Image_1,otm,32,3,0.909,0.882,0.896,9.183
Small_nails_23,45,Image_10,otm,32,3,0.725,0.935,0.817,13.269
Small_nails_23,45,Image_2,otm,32,3,1.0,0.645,0.784,7.594
Small_nails_23,45,Image_3,otm,32,3,0.736,0.944,0.827,71.966
Small_nails_23,45,Image_4,otm,32,3,0.778,0.824,0.8,10.638
Small_nails_23,45,Image_5,otm,32,3,0.786,0.71,0.746,10.862
Small_nails_23,45,Image_6,otm,32,3,0.814,1.0,0.897,16.383
Small_nails_23,45,Image_7,otm,32,3,0.882,0.938,0.909,10.104
Small_nails_23,45,Image_8,otm,32,3,0.688,0.786,0.733,9.786
Small_nails_23,45,Image_9,otm,32,3,0.769,0.714,0.741,7.245
Small_nails_23,68,Image_0,otm,32,3,0.85,0.386,0.531,11.039
Small_nails_23,68,Image_1,otm,32,3,0.784,0.725,0.753,11.999
Small_nails_23,68,Image_10,otm,32,3,0.667,0.8,0.727,20.727
Small_nails_23,68,Image_2,otm,32,3,0.812,0.605,0.693,12.786
Small_nails_23,68,Image_3,otm,32,3,0.75,0.636,0.689,17.498
Small_nails_23,68,Image_4,otm,32,3,0.871,0.675,0.761,21.292
Small_nails_23,68,Image_5,otm,32,3,0.912,0.756,0.827,18.284
Small_nails_23,68,Image_6,otm,32,3,0.643,0.545,0.59,16.639
Small_nails_23,68,Image_7,otm,32,3,0.893,0.806,0.847,12.91
Small_nails_23,68,Image_8,otm,32,3,0.85,0.586,0.694,8.801
Small_nails_23,68,Image_9,otm,32,3,0.737,0.875,0.8,15.048
Small_nails_32,28,Image_0,otm,32,3,0.611,0.449,0.518,18.374
Small_nails_32,28,Image_1,otm,32,3,0.971,0.716,0.824,40.149
Small_nails_32,28,Image_10,otm,32,3,0.72,0.6,0.655,33.278
Small_nails_32,28,Image_2,otm,32,3,0.957,0.776,0.857,56.246
Small_nails_32,28,Image_3,otm,32,3,0.87,0.659,0.75,34.487
Small_nails_32,28,Image_4,otm,32,3,0.649,0.649,0.649,48.71
Small_nails_32,28,Image_5,otm,32,3,0.835,0.695,0.759,40.429
Small_nails_32,28,Image_6,otm,32,3,0.667,0.696,0.681,58.059
Small_nails_32,28,Image_7,otm,32,3,0.667,0.747,0.705,59.486
Small_nails_32,28,Image_8,otm,32,3,0.859,0.693,0.767,36.051
Small_nails_32,28,Image_9,otm,32,3,0.656,0.663,0.659,65.092
Small_nails_32,384,Image_0,otm,32,3,1.0,0.455,0.625,3.304
Small_nails_32,384,Image_1,otm,32,3,0.786,0.647,0.71,4.786
Small_nails_32,384,Image_10,otm,32,3,0.667,0.2,0.308,1.732
Small_nails_32,384,Image_2,otm,32,3,1.0,0.235,0.381,2.26
Small_nails_32,384,Image_3,otm,32,3,1.0,0.429,0.6,2.525
Small_nails_32,384,Image_4,otm,32,3,1.0,0.55,0.71,3.214
Small_nails_32,384,Image_5,otm,32,3,0.938,0.714,0.811,7.64
Small_nails_32,384,Image_6,otm,32,3,0.833,0.357,0.5,3.033
Small_nails_32,384,Image_7,otm,32,3,1.0,0.3,0.462,2.135
Small_nails_32,45,Image_0,otm,32,3,1.0,0.553,0.712,7.742
Small_nails_32,45,Image_1,otm,32,3,0.966,0.824,0.889,7.997
Small_nails_32,45,Image_10,otm,32,3,0.763,0.935,0.841,14.568
Small_nails_32,45,Image_2,otm,32,3,0.867,0.839,0.852,12.147
Small_nails_32,45,Image_3,otm,32,3,0.704,0.972,0.817,60.207
Small_nails_32,45,Image_4,otm,32,3,0.829,0.853,0.841,9.06
Small_nails_32,45,Image_5,otm,32,3,0.652,0.968,0.779,22.275
Small_nails_32,45,Image_6,otm,32,3,0.745,1.0,0.854,26.732
Small_nails_32,45,Image_7,otm,32,3,0.705,0.969,0.816,15.247
Small_nails_32,45,Image_8,otm,32,3,0.743,0.929,0.825,10.573
Small_nails_32,45,Image_9,otm,32,3,0.677,0.75,0.712,8.573
Small_nails_32,68,Image_0,otm,32,3,0.892,0.75,0.815,13.469
Small_nails_32,68,Image_1,otm,32,3,0.957,0.55,0.698,3.987
Small_nails_32,68,Image_10,otm,32,3,0.683,0.8,0.737,16.566
Small_nails_32,68,Image_2,otm,32,3,0.739,0.791,0.764,17.328
Small_nails_32,68,Image_3,otm,32,3,0.821,0.697,0.754,9.815
Small_nails_32,68,Image_4,otm,32,3,0.763,0.725,0.744,17.34
Small_nails_32,68,Image_5,otm,32,3,0.68,0.829,0.747,34.811
Small_nails_32,68,Image_6,otm,32,3,0.706,0.727,0.716,13.712
Small_nails_32,68,Image_7,otm,32,3,0.645,0.645,0.645,20.32
Small_nails_32,68,Image_8,otm,32,3,0.69,0.69,0.69,15.746
Small_nails_32,68,Image_9,otm,32,3,0.684,0.812,0.743,13.401
